2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 15:14:07 | ERROR | api | Authentication failed due to invalid token user_id=7054 (env=prod, region=us-east-1, ip=91.166.89.4, request_id=vshcx9u57rbvuz6c, trace_id=um3mrvbt2kc3dt6lvq2zxjto, ua="curl/8.4.0")
2026-02-01 15:15:23 | ERROR | profile | Connection refused dependency=kms (env=dev, region=us-east-1, ip=100.71.34.97, request_id=hp1bhyy4dud1iess, trace_id=2xlf7my0ib1uz57vtgnf91oh, ua="curl/8.4.0")
2026-02-01 15:15:27 | ERROR | email | Upstream service unavailable dependency=cdn-edge (env=prod, region=us-east-1, ip=175.105.176.83, request_id=rryg44wtimfzbafe, trace_id=yk3n445ykpc3ufpikiqjqd9k, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:15:28 | ERROR | storage | Payment gateway returned 502 provider=adyen (env=staging, region=eu-west-1, ip=158.160.229.10, request_id=grwoxysdkk7lozsl, trace_id=twkmwkmq0yec2ktrrvry04ub, ua="curl/8.4.0")
2026-02-01 15:15:30 | ERROR | api | Unhandled exception type=PermissionError message=unexpected None (env=prod, region=me-south-1, ip=201.212.214.66, request_id=aot5syzzuxupxdcq, trace_id=3il0do6y10mm1xvoq8ekm9d3, ua="curl/8.4.0")
2026-02-01 15:15:52 | ERROR | email | Payment gateway returned 401 provider=stripe (env=prod, region=us-east-1, ip=62.179.16.212, request_id=m1zyjttu6ylrp61w, trace_id=2av96sofsaqo8e9393h9k6am, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:15:58 | ERROR | scheduler | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=me-south-1, ip=193.8.135.57, request_id=l7vjv1yer6jov4k2, trace_id=fpcus0m45511vd86rwt2cags, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:16:00 | ERROR | api | Upstream service unavailable dependency=payments-api (env=prod, region=me-south-1, ip=148.76.158.96, request_id=zdan82jdu0eg21v0, trace_id=whtz7q08dm0mftlq3cj7b93i, ua="curl/8.4.0")
2026-02-01 15:16:14 | ERROR | notifications | Authentication failed due to invalid token user_id=2443 (env=prod, region=me-south-1, ip=201.164.250.63, request_id=if20oxj20u6a7rrp, trace_id=gphmnvt9rairhd81mx629hpd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:16:26 | ERROR | auth | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=ap-southeast-1, ip=196.231.60.159, request_id=a20oyrirtz0r0vhy, trace_id=p72zggnc6sxi45fq5dzsg05c, ua="curl/8.4.0")
2026-02-01 15:16:32 | ERROR | email | Service dependency not responding dependency=payments-api (env=prod, region=me-south-1, ip=14.112.1.160, request_id=yz1s0byezovattmq, trace_id=lieiok5xi6cx4ose14an8jik, ua="PostmanRuntime/7.36.0")
2026-02-01 15:16:46 | ERROR | billing | Service dependency not responding dependency=kms (env=prod, region=me-south-1, ip=4.72.64.43, request_id=lnl7wvlahwzv8qs4, trace_id=kugnc2ba6dqwldgmuwkcbtwq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:16:57 | ERROR | auth | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=eu-west-1, ip=196.212.183.51, request_id=h5qpwr0aufvncm35, trace_id=oabghhbep53dojkr1iv3l4ge, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:17:08 | ERROR | payments | Worker crashed: out of memory rss_mb=5830 (env=prod, region=me-south-1, ip=218.224.238.123, request_id=4nznlib11dqsqb84, trace_id=91pf6pwd5hysctdm2fbu1wqt, ua="curl/8.4.0")
2026-02-01 15:17:11 | ERROR | frontend | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=ap-southeast-1, ip=183.34.78.143, request_id=dzlw28j2t83g3w4z, trace_id=6vrtei1av7bscotel3vjng6s, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:17:16 | ERROR | db | Payment gateway returned 500 provider=adyen (env=dev, region=me-south-1, ip=193.246.74.181, request_id=a9z42f7x4kq506w7, trace_id=9g5fofixrh21b8pc5n2e9h0g, ua="PostmanRuntime/7.36.0")
2026-02-01 15:17:41 | ERROR | kms | Write operation failed: storage quota exceeded bucket=prod-backups (env=dev, region=ap-southeast-1, ip=11.49.45.149, request_id=n0zlmdtpmc5xja9a, trace_id=ucz4osbxjsihmd21axi0h4rx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:17:46 | ERROR | orders | Authentication failed due to invalid token user_id=5227 (env=prod, region=me-south-1, ip=104.123.176.98, request_id=odremm3w3uuou4ys, trace_id=1srl44mr7paaandwtensw7ak, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:18:02 | ERROR | auth | DB timeout while fetching user profile user_id=6671 (env=prod, region=eu-west-1, ip=167.57.201.144, request_id=jbnvvcm3895dhrvx, trace_id=z6q74mcoznx7kmx8bnyflu9z, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:18:08 | ERROR | db | Upstream service unavailable dependency=cdn-edge (env=staging, region=me-south-1, ip=185.218.252.252, request_id=pxfjwq5l3okd6qgf, trace_id=ppd8qqhf1i3h1s1t6mw66wts, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:18:22 | ERROR | cdn | Connection refused dependency=cdn-edge (env=prod, region=ap-southeast-1, ip=149.25.167.158, request_id=rmzvysotx34mii88, trace_id=tgbc7bbm7noxp9fiku6ou0lo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:18:25 | ERROR | search | DB timeout while fetching user profile user_id=3802 (env=staging, region=us-east-1, ip=56.161.185.101, request_id=km4wk5odhhg6dbee, trace_id=bzoo826oz0mtuu466urn0w8p, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:18:29 | ERROR | gateway | Authentication failed due to invalid token user_id=3169 (env=prod, region=eu-west-1, ip=53.182.45.38, request_id=auqhu66ldsbzvcjg, trace_id=n3dehvd9f3o2tf8hsgpu1b3f, ua="curl/8.4.0")
2026-02-01 15:18:53 | ERROR | analytics | Data validation error: missing required field field=user_id (env=prod, region=eu-west-1, ip=26.12.178.85, request_id=ah3c2yo5qu2i55p4, trace_id=yihianekkpf7ynel04doj7ps, ua="PostmanRuntime/7.36.0")
2026-02-01 15:19:00 | ERROR | cdn | Authentication failed due to invalid token user_id=8538 (env=staging, region=ap-southeast-1, ip=219.3.14.88, request_id=wag0i5fciieolgdl, trace_id=dau3c8fwnismih33vhrobggv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:19:07 | ERROR | gateway | DB timeout while fetching user profile user_id=5188 (env=prod, region=eu-west-1, ip=47.110.37.172, request_id=g2cpvn7p8qj73x7j, trace_id=8avn15kyzvbw0xs11qxdkj62, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:19:52 | ERROR | profile | Connection refused dependency=cdn-edge (env=prod, region=eu-west-1, ip=179.177.221.116, request_id=hidr324opoflt3xk, trace_id=4smun1yiw4rcjgulq4iztf7w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:19:53 | ERROR | cdn | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=us-east-1, ip=128.82.203.117, request_id=yle7sdoehchmxdv6, trace_id=9r9ky24zneu19s3kvd0ggwcz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:20:22 | ERROR | kms | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=eu-west-1, ip=93.80.48.48, request_id=ly33n6o23ap92fmn, trace_id=jqrlqidsy4ir5melwa43swev, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:20:30 | ERROR | cache | Payment gateway returned 504 provider=paypal (env=prod, region=eu-west-1, ip=8.81.57.241, request_id=a8se4rd4qk9p9880, trace_id=v3gb21hpad9fvi8lu9mhx0eu, ua="PostmanRuntime/7.36.0")
2026-02-01 15:20:51 | ERROR | search | Upstream service unavailable dependency=kms (env=staging, region=ap-southeast-1, ip=165.111.154.60, request_id=64a43yqczcl1ucoh, trace_id=msz5jw0mhlrn8zjtswjccxos, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:20:54 | ERROR | auth | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=ap-southeast-1, ip=247.126.54.154, request_id=d6gqvepkqwwn748f, trace_id=tworab59kucia5nvwdnq2qdp, ua="PostmanRuntime/7.36.0")
2026-02-01 15:21:10 | ERROR | orders | Data validation error: missing required field field=amount (env=dev, region=eu-west-1, ip=129.193.170.181, request_id=y3bu9e4dzg7hg3i4, trace_id=eywafbq0i0tdepbosjcc6v2z, ua="curl/8.4.0")
2026-02-01 15:21:14 | ERROR | frontend | DB timeout while fetching user profile user_id=7416 (env=prod, region=ap-southeast-1, ip=124.132.125.102, request_id=bo165ig72v1r7363, trace_id=4etecfqoc7incrag075xk8ba, ua="curl/8.4.0")
2026-02-01 15:21:21 | ERROR | frontend | Payment gateway returned 401 provider=adyen (env=prod, region=eu-west-1, ip=109.232.149.141, request_id=uji4evenuv8c9ddo, trace_id=jyahvoxlckoq5g7w33roxctq, ua="PostmanRuntime/7.36.0")
2026-02-01 15:21:22 | ERROR | api | DB timeout while fetching user profile user_id=2824 (env=staging, region=ap-southeast-1, ip=172.228.173.247, request_id=901zsh2f1sf8nx6o, trace_id=rxqlay7gj7hitx1wev8r1wd0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:21:38 | ERROR | auth | Service dependency not responding dependency=payments-api (env=prod, region=ap-southeast-1, ip=166.203.153.22, request_id=uu9bp9nv7vyu1xuu, trace_id=6yksme7n88g0ay39sy074zl6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:21:47 | ERROR | auth | Payment gateway returned 503 provider=adyen (env=prod, region=ap-southeast-1, ip=96.51.121.95, request_id=diq2sy9cql4vt6s8, trace_id=l0y34ag6gsc69xf1ir96nbuw, ua="curl/8.4.0")
2026-02-01 15:22:11 | ERROR | auth | Write operation failed: storage quota exceeded bucket=staging-uploads (env=dev, region=us-east-1, ip=134.242.224.251, request_id=8mlodycu0rmu3ksn, trace_id=1xyr3jtmuilzurgis8d8xtqi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:22:19 | ERROR | scheduler | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=eu-west-1, ip=185.231.148.132, request_id=djc3wb2ankwxaana, trace_id=6hfy0e43fs7labtwz8o64ju4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:22:26 | ERROR | billing | Service dependency not responding dependency=orders-api (env=prod, region=ap-southeast-1, ip=111.219.204.21, request_id=s1yxe36gvcgqiw4i, trace_id=wv9536u9y7to2j7reo5gx2gn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:22:33 | ERROR | scheduler | Worker crashed: out of memory rss_mb=1716 (env=dev, region=eu-west-1, ip=223.71.145.233, request_id=hjkynvrwmj46eu49, trace_id=p1l7rrzz41j9txfohdf2p9r0, ua="PostmanRuntime/7.36.0")
2026-02-01 15:22:50 | ERROR | kms | Upstream service unavailable dependency=stripe (env=staging, region=us-east-1, ip=105.184.70.130, request_id=bkv32uqwg3wwawkq, trace_id=bnfagm4mltzsu3e4ixw7ei1p, ua="curl/8.4.0")
2026-02-01 15:23:00 | ERROR | notifications | Worker crashed: out of memory rss_mb=4537 (env=prod, region=me-south-1, ip=212.174.124.116, request_id=vfepql7n3nosno43, trace_id=pshrfnvq4nmxpauvj38ule92, ua="curl/8.4.0")
2026-02-01 15:23:05 | ERROR | billing | Service dependency not responding dependency=kms (env=prod, region=me-south-1, ip=198.202.57.38, request_id=wigxr636kem4uvzx, trace_id=bndgrc7ic8kwy83s74j0ujqh, ua="curl/8.4.0")
2026-02-01 15:23:06 | ERROR | notifications | Unhandled exception type=RateLimitError message=null value (env=prod, region=eu-west-1, ip=16.109.138.61, request_id=lb48krlaqgp2gccc, trace_id=w9jmalv1wps693lb9uwd6171, ua="PostmanRuntime/7.36.0")
2026-02-01 15:23:11 | ERROR | payments | Data validation error: missing required field field=address (env=prod, region=eu-west-1, ip=4.187.153.42, request_id=9jbs0hznkoaj9o51, trace_id=9g68xh342erl8pavytdla8se, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:23:14 | ERROR | frontend | Unhandled exception type=RuntimeError message=null value (env=prod, region=ap-southeast-1, ip=167.218.222.203, request_id=r76vgy522t0z3ehe, trace_id=thg748sl0z6y8kbzoizyfd3m, ua="curl/8.4.0")
2026-02-01 15:23:44 | ERROR | kms | Authentication failed due to invalid token user_id=9445 (env=prod, region=eu-west-1, ip=215.226.253.70, request_id=aw0jmexao57pfr6a, trace_id=pqn9t8wgz0l5xzum17bp0bp2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:23:50 | ERROR | billing | Unhandled exception type=AuthenticationError message=null value (env=staging, region=me-south-1, ip=41.116.204.120, request_id=m6uv271zqp4nftxv, trace_id=y8dnx5q0ywxtjwsmtpg0d4ve, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:23:56 | ERROR | inventory | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=ap-southeast-1, ip=176.166.85.76, request_id=fdw8wzbtdgyhyq18, trace_id=l4inpk5d3ckri315810zial5, ua="curl/8.4.0")
2026-02-01 15:23:57 | ERROR | orders | Authentication failed due to invalid token user_id=8182 (env=prod, region=us-east-1, ip=154.212.209.198, request_id=mqz1w8qlqge8foi7, trace_id=wl0w8b8n59e10xd1ekj83uyw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:24:07 | ERROR | inventory | Connection refused dependency=cdn-edge (env=staging, region=me-south-1, ip=27.239.3.244, request_id=i2n3jstgmay1upqv, trace_id=f0gnq6y9t2syrgeew7f5mxn6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:24:17 | ERROR | inventory | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=me-south-1, ip=118.113.25.35, request_id=7hwxayla1svya49k, trace_id=e2fjrunxfpyi1yhc3f2pdxk5, ua="curl/8.4.0")
2026-02-01 15:24:41 | ERROR | payments | Unhandled exception type=PermissionError message=invalid format (env=prod, region=ap-southeast-1, ip=218.120.56.47, request_id=sc79d91d12sluujq, trace_id=ca3hdv7gkhk4w6lghwabxcw0, ua="PostmanRuntime/7.36.0")
2026-02-01 15:24:43 | ERROR | email | Payment gateway returned 504 provider=paypal (env=prod, region=us-east-1, ip=80.19.157.133, request_id=esn3e2tp6xfdo5yj, trace_id=lhmtiq80qccrxwi0uj82whqe, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:25:00 | ERROR | frontend | Payment gateway returned 504 provider=paypal (env=staging, region=me-south-1, ip=37.137.88.23, request_id=6m3uh2dkaf7e8kkv, trace_id=31vprwuu22o1foktekwtzy65, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:25:02 | ERROR | cache | Service dependency not responding dependency=stripe (env=prod, region=eu-west-1, ip=74.87.125.69, request_id=9x5p3cun654bk303, trace_id=3izfjsus2x7xfamkv8ljcn37, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:25:07 | ERROR | search | Service dependency not responding dependency=cdn-edge (env=prod, region=ap-southeast-1, ip=129.150.115.212, request_id=2ezfeutb17kvg5va, trace_id=4jlqct5wmjpv3uf5ko5pewi2, ua="curl/8.4.0")
2026-02-01 15:25:24 | ERROR | profile | Worker crashed: out of memory rss_mb=4821 (env=staging, region=me-south-1, ip=76.44.52.63, request_id=vmak0pstmbbw53vh, trace_id=vwbb6q8imbnhtdcwe46lzbjj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:25:41 | ERROR | gateway | Worker crashed: out of memory rss_mb=1337 (env=dev, region=eu-west-1, ip=148.234.41.157, request_id=ugd355s7y2okvfqg, trace_id=45ro8e48cssvzi54ri1r5v3h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:25:46 | ERROR | storage | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=us-east-1, ip=49.84.232.89, request_id=hkywfqek4afzatfo, trace_id=ifv6nrm10hy7dn90yybowg57, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:25:47 | ERROR | billing | Worker crashed: out of memory rss_mb=2360 (env=prod, region=me-south-1, ip=119.10.137.184, request_id=91t7rl3evmwqd0ws, trace_id=rnea1zlp5dy37zgu3gg98vqn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:26:21 | ERROR | storage | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=eu-west-1, ip=11.184.35.75, request_id=z7792nfz2ikg91cr, trace_id=yxog1gvdan4e7kqs1gunbl7i, ua="PostmanRuntime/7.36.0")
2026-02-01 15:26:28 | ERROR | scheduler | Service dependency not responding dependency=redis (env=prod, region=eu-west-1, ip=222.179.80.230, request_id=757bgox70p95heml, trace_id=uemizyy6p8axilprk8xwtgg0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:26:55 | ERROR | storage | DB timeout while fetching user profile user_id=9856 (env=staging, region=eu-west-1, ip=210.83.4.58, request_id=ch90ypvsj6kkhpf8, trace_id=kxbziammqn7rn7wtjdcvi22h, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:26:56 | ERROR | kms | Unhandled exception type=AuthenticationError message=index out of range (env=prod, region=ap-southeast-1, ip=183.142.13.123, request_id=d7bmqal2cwkn4hp3, trace_id=pure0aqju8vdgomkod08vwzg, ua="curl/8.4.0")
2026-02-01 15:27:11 | ERROR | storage | Data validation error: missing required field field=address (env=prod, region=me-south-1, ip=2.151.247.155, request_id=s354zu53jswjnfcd, trace_id=5ciq6mux9tbr7vs1lm560oys, ua="curl/8.4.0")
2026-02-01 15:27:36 | ERROR | payments | Unhandled exception type=RateLimitError message=invalid format (env=staging, region=eu-west-1, ip=43.199.117.233, request_id=qq4ni39vfdku3kbs, trace_id=xr3qcflvvuqcpooshtkyf6ft, ua="curl/8.4.0")
2026-02-01 15:27:42 | ERROR | frontend | Data validation error: missing required field field=amount (env=prod, region=us-east-1, ip=137.37.160.37, request_id=j8l8p33gekn2ypn6, trace_id=z66yt8s8dujww6zriveisfdr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:27:53 | ERROR | scheduler | Upstream service unavailable dependency=kms (env=prod, region=eu-west-1, ip=111.148.83.123, request_id=eix8vqrqc7nz7m5b, trace_id=hi1ckw55wlhp1aqynavg3tkf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:28:03 | ERROR | payments | Worker crashed: out of memory rss_mb=5118 (env=prod, region=me-south-1, ip=165.194.212.20, request_id=csnoe1vejz4ab3dy, trace_id=trycivqt72if66zs3nzpnbb9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:28:20 | ERROR | db | Upstream service unavailable dependency=payments-api (env=staging, region=me-south-1, ip=243.77.39.132, request_id=4z27xa6kysgmmlwc, trace_id=i3iz0olzci19rwpi1hdrqu16, ua="curl/8.4.0")
2026-02-01 15:28:21 | ERROR | scheduler | Upstream service unavailable dependency=cdn-edge (env=dev, region=eu-west-1, ip=207.15.240.114, request_id=4mfcig19r919cs6z, trace_id=c3gl0nmyagkmim73cvr69hsc, ua="curl/8.4.0")
2026-02-01 15:28:29 | ERROR | scheduler | Service dependency not responding dependency=kms (env=staging, region=me-south-1, ip=145.166.16.81, request_id=ms49c3hb0hl3n9gy, trace_id=eg8x2gl2xtsabf08j2ammq41, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:28:35 | ERROR | cdn | Connection refused dependency=postgres (env=prod, region=us-east-1, ip=134.4.194.9, request_id=5rin6auj8qfgppsc, trace_id=tg7wip3nosljdnkef3hvgti8, ua="curl/8.4.0")
2026-02-01 15:29:05 | ERROR | billing | Write operation failed: storage quota exceeded bucket=prod-backups (env=staging, region=us-east-1, ip=95.146.253.172, request_id=pqwnnggwpzja3kmz, trace_id=kixstt6reg5an1czg5xk9tsj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:29:14 | ERROR | api | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=me-south-1, ip=13.72.174.181, request_id=y938eolbh9ya52g4, trace_id=1e1jwc8jttkuh26cbbw60zq0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:29:19 | ERROR | analytics | Upstream service unavailable dependency=s3 (env=prod, region=us-east-1, ip=132.36.13.52, request_id=thoch9rigowxcw0w, trace_id=8ztn76dkuu2y502iesxlevle, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:29:23 | ERROR | payments | Authentication failed due to invalid token user_id=1583 (env=staging, region=us-east-1, ip=96.239.232.70, request_id=cm6ls6nitfayyym4, trace_id=lldbfbimh76hbhrwr49j1c7x, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:29:41 | ERROR | kms | Service dependency not responding dependency=search-index (env=prod, region=me-south-1, ip=214.54.144.159, request_id=bx9qaepcpmvpeoxs, trace_id=dt3zkw2jue97ryr26o95apru, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:29:48 | ERROR | payments | Connection refused dependency=search-index (env=prod, region=eu-west-1, ip=126.21.125.222, request_id=7sz9cc9uhbeqe9rx, trace_id=j3qmc0qbeh9ww9f3k9tur9hn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:29:54 | ERROR | scheduler | DB timeout while fetching user profile user_id=6348 (env=staging, region=eu-west-1, ip=3.171.247.45, request_id=nm8vjexdu9mb8eom, trace_id=eoyev21fadx9j7cr6jmu8e76, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:30:02 | ERROR | kms | Upstream service unavailable dependency=cdn-edge (env=prod, region=us-east-1, ip=157.85.98.70, request_id=iie8de0nm1pk5f4f, trace_id=5cbcmbminvpi83i78xmv17ku, ua="PostmanRuntime/7.36.0")
