2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 16:46:38 | WARN | scheduler | Temporary network jitter detected rtt_ms=362 (env=staging, region=us-east-1, ip=155.162.219.150, request_id=5dxat4nv9uky4ewd, trace_id=hoc7fcg5whxxa0z7jteo36z8, ua="PostmanRuntime/7.36.0")
2026-02-01 16:46:42 | WARN | search | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=186.104.12.232, request_id=o7mtownfo6dwuv5w, trace_id=vy9w2fxbu1wwhy6driw80xil, ua="PostmanRuntime/7.36.0")
2026-02-01 16:46:44 | WARN | payments | Payment provider latency high (2387ms) (env=staging, region=me-south-1, ip=210.112.138.79, request_id=gom6kif422sxj8fa, trace_id=0lhmyg8snoxdftgkwljghwk7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:46:46 | WARN | api | Payment provider latency high (3258ms) (env=prod, region=ap-southeast-1, ip=200.28.90.6, request_id=zhvisnt3y74nj16o, trace_id=m07izkq0ilnfyuff6hdhw137, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:46:48 | WARN | email | Circuit breaker half-open dependency=redis (env=prod, region=me-south-1, ip=22.163.218.205, request_id=02x9gn90gnsajxm9, trace_id=2x5cb8tdeowzquk9ov4um6c5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:46:53 | WARN | scheduler | Rate limit nearing threshold remaining=50 (env=staging, region=me-south-1, ip=175.239.21.99, request_id=3s6wlxkkx829yn19, trace_id=fa02wtpl0y6owywnyonj2ntx, ua="curl/8.4.0")
2026-02-01 16:47:04 | WARN | analytics | Payment provider latency high (2609ms) (env=prod, region=eu-west-1, ip=197.194.98.2, request_id=jdo5z88ybttzzpvf, trace_id=drb9oa7fybh7es1g9kiqiabe, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:47:06 | WARN | worker | Disk usage above 80% disk=96% (env=prod, region=us-east-1, ip=25.111.219.229, request_id=pa3fve4fa405kzcj, trace_id=inkw4uxvad7j6qe9ijuydifn, ua="curl/8.4.0")
2026-02-01 16:47:15 | WARN | cdn | Payment provider latency high (214ms) (env=dev, region=ap-southeast-1, ip=12.24.27.104, request_id=m4nc7sh8siqbu44u, trace_id=bhkrc3h3gyixr81ylzfgvjwu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:47:25 | WARN | payments | High memory usage warning mem=94% (env=dev, region=us-east-1, ip=42.107.224.244, request_id=1hu9g2r03w5fzytu, trace_id=5xv69mo5zeg3wpoq892g46lb, ua="PostmanRuntime/7.36.0")
2026-02-01 16:47:33 | WARN | analytics | Slow response detected (1082ms) endpoint=/notifications/push (env=prod, region=us-east-1, ip=157.197.182.194, request_id=oc91rvk4x2ayvgwo, trace_id=aq2onpi2h2zp6612lx4zv07d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:47:35 | WARN | billing | Temporary network jitter detected rtt_ms=877 (env=prod, region=us-east-1, ip=224.91.64.68, request_id=bsiu4dvert6bdbqb, trace_id=up7h7fkjxz47cawivh2txftn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:47:37 | WARN | analytics | High memory usage warning mem=90% (env=prod, region=ap-southeast-1, ip=212.199.122.107, request_id=1f6d1tnirlhcgcj0, trace_id=47mragxbs74xh8q8987thdhm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:47:40 | WARN | scheduler | Disk usage above 80% disk=93% (env=staging, region=us-east-1, ip=242.178.148.187, request_id=lsgs6qg3jy1f69kv, trace_id=y2ll1ar7jri83grkyrhb5qfp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:47:44 | WARN | worker | Slow response detected (2716ms) endpoint=/search?q=charger (env=dev, region=me-south-1, ip=9.163.201.184, request_id=2x1819o2grczn9ic, trace_id=m6rs2xgsvn8i610bfs9necqz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:47:47 | WARN | api | Slow response detected (2415ms) endpoint=/analytics/event (env=prod, region=me-south-1, ip=165.131.223.81, request_id=p9og63c06wb2zkhk, trace_id=13y27r0czc4xab9pgy020xkk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:47:51 | WARN | cdn | Circuit breaker half-open dependency=postgres (env=prod, region=us-east-1, ip=238.244.10.9, request_id=zox3tn1wtot6uq3j, trace_id=ew6etyi6odnt39doabq9n49y, ua="curl/8.4.0")
2026-02-01 16:47:58 | WARN | cache | Payment provider latency high (888ms) (env=staging, region=me-south-1, ip=152.26.134.72, request_id=w15uymduo4rr7uhh, trace_id=v745giri2i494okt2klv6ds1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:48:01 | WARN | db | Payment provider latency high (3270ms) (env=prod, region=ap-southeast-1, ip=101.140.209.110, request_id=jhchbxemltcfh48k, trace_id=e4olqzt6q1tw0o64xaex6wsj, ua="PostmanRuntime/7.36.0")
2026-02-01 16:48:16 | WARN | worker | Queue backlog growing size=7797 (env=prod, region=us-east-1, ip=174.14.125.30, request_id=neu1jrdvdahi713p, trace_id=5lydhs2779t48yqbaxig5v5k, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:48:20 | WARN | search | Disk usage above 80% disk=92% (env=staging, region=me-south-1, ip=245.113.101.187, request_id=a1w9x5cch1mrisdg, trace_id=2kf16rskfcb6lob4q429goe2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:48:25 | WARN | worker | Payment provider latency high (299ms) (env=prod, region=ap-southeast-1, ip=70.171.194.17, request_id=y3ojefpryykm0zre, trace_id=kknjoyo1p93l8z0nu6tsd65g, ua="PostmanRuntime/7.36.0")
2026-02-01 16:48:42 | WARN | kms | Queue backlog growing size=4561 (env=prod, region=us-east-1, ip=164.185.9.181, request_id=9ffr8edxzs4tau1t, trace_id=bxavfpeho27nsnfgazxbhqy4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:48:46 | WARN | scheduler | Elevated error rate observed window_s=60 rate=12.2% (env=prod, region=us-east-1, ip=178.204.80.177, request_id=j0idfx9ykmxhh2k2, trace_id=tyi6h4doeqoo3vqors5wpr5o, ua="curl/8.4.0")
2026-02-01 16:48:49 | WARN | storage | Queue backlog growing size=4167 (env=staging, region=us-east-1, ip=177.88.53.134, request_id=p5ltqt1r5gf0f146, trace_id=hsd60ijlxc8jd1d261861qjd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:48:52 | WARN | cache | Circuit breaker half-open dependency=s3 (env=staging, region=ap-southeast-1, ip=163.247.171.89, request_id=3bk7b2seb2zzmj5x, trace_id=1kfoie3usz6rgiqskyu31fph, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:48:55 | WARN | storage | Circuit breaker half-open dependency=search-index (env=dev, region=eu-west-1, ip=30.240.27.149, request_id=f3tzuwtrwlc5frvw, trace_id=xgqkaqxr4kyi3je24noxtzs3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:48:56 | WARN | profile | Elevated error rate observed window_s=60 rate=3.6% (env=prod, region=ap-southeast-1, ip=126.93.238.106, request_id=knel08y7cl4gcglk, trace_id=eujfrgpus55tf19ha8xzav78, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:48:59 | WARN | auth | Rate limit nearing threshold remaining=39 (env=prod, region=eu-west-1, ip=91.154.187.69, request_id=l6s02xa2r73raq1i, trace_id=ptnur3gtx75b7newqgmk9bbm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:49:03 | WARN | gateway | Temporary network jitter detected rtt_ms=438 (env=staging, region=ap-southeast-1, ip=205.203.89.164, request_id=rk5lcz9agmc94qnk, trace_id=stgm2y70a2wslwyi1uj9t63u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:49:16 | WARN | payments | Temporary network jitter detected rtt_ms=648 (env=staging, region=ap-southeast-1, ip=252.8.110.160, request_id=fuwppx89n7eclnql, trace_id=nfh1ejf12p2icvjjtdiyj268, ua="curl/8.4.0")
2026-02-01 16:49:17 | WARN | profile | Rate limit nearing threshold remaining=5 (env=prod, region=ap-southeast-1, ip=8.103.141.158, request_id=wnmz8rj483sf1cfj, trace_id=2up57638gx0d9ekv4miyybmj, ua="PostmanRuntime/7.36.0")
2026-02-01 16:49:49 | WARN | frontend | Payment provider latency high (2379ms) (env=staging, region=ap-southeast-1, ip=126.235.202.132, request_id=r4lu4gv208lrghiu, trace_id=13qn5asftmqdobp3813lghad, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:49:52 | WARN | kms | High memory usage warning mem=73% (env=prod, region=me-south-1, ip=168.241.203.119, request_id=ugj8psta52t3y8sp, trace_id=prb5tj5g90x3749rg703jgkg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:50:07 | WARN | db | Slow response detected (3333ms) endpoint=/health (env=prod, region=me-south-1, ip=124.13.79.31, request_id=34q26alnkm6tls1n, trace_id=i0dra35qnrcrbzbe1l6hf32a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:50:09 | WARN | payments | High memory usage warning mem=70% (env=staging, region=us-east-1, ip=233.141.82.217, request_id=peymdtn9rywybi2z, trace_id=suavizftv434xz1y85uxqsxh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:50:10 | WARN | payments | Queue backlog growing size=4943 (env=prod, region=us-east-1, ip=186.18.165.125, request_id=ihvzktydnmqi7c2o, trace_id=psog2sgze1jcjjssjmmb4j8z, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:50:11 | WARN | search | Circuit breaker half-open dependency=email-smtp (env=prod, region=us-east-1, ip=243.233.221.75, request_id=jaijcrlokkig63kj, trace_id=bzljah7x7r0jr6xe8ass3kwb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:50:12 | WARN | notifications | Rate limit nearing threshold remaining=24 (env=prod, region=me-south-1, ip=158.253.209.209, request_id=hf5f4crbef6o10aj, trace_id=lh1k8tjuvavbc8t63lybowyk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:50:15 | WARN | kms | Retrying request to upstream service attempt=2 (env=staging, region=ap-southeast-1, ip=200.218.222.98, request_id=4uepvrsutm6zgsz7, trace_id=6pkpvkqi0nzfkud09lrpbbl7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:50:19 | WARN | cache | Payment provider latency high (2760ms) (env=prod, region=ap-southeast-1, ip=208.182.129.164, request_id=u8ffiu2ak9gdxkpr, trace_id=sfxr3aebe7u7mk5tgxp75cwo, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:50:21 | WARN | db | Disk usage above 80% disk=89% (env=prod, region=ap-southeast-1, ip=235.114.114.91, request_id=jngxw4x5cm37rxkt, trace_id=52l2mpiogjk8ka73gy6327t4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:50:24 | WARN | frontend | Temporary network jitter detected rtt_ms=370 (env=prod, region=eu-west-1, ip=163.20.92.216, request_id=1sspiugq4hlybbo8, trace_id=0j7ptmx7tlhrsd83adgxuz6d, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:50:31 | WARN | notifications | High memory usage warning mem=86% (env=prod, region=us-east-1, ip=118.197.135.227, request_id=6w32aly56ool8xxl, trace_id=hsktuncf72n0kf8b48czrmmp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:50:32 | WARN | storage | Retrying request to upstream service attempt=3 (env=staging, region=me-south-1, ip=63.63.188.4, request_id=it0ervm46b89o014, trace_id=diew912wkr7zr10c675qapgt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:50:39 | WARN | search | Circuit breaker half-open dependency=orders-api (env=prod, region=eu-west-1, ip=222.31.86.126, request_id=fx630220fghwl2mu, trace_id=fbdqhtjrx5ay91iupim7vbdh, ua="curl/8.4.0")
2026-02-01 16:50:51 | WARN | kms | Temporary network jitter detected rtt_ms=112 (env=prod, region=us-east-1, ip=218.26.226.207, request_id=9cm38kid2dw3h87m, trace_id=25t95vkhh3em3zlrz8vsec0f, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:50:52 | WARN | scheduler | High memory usage warning mem=79% (env=dev, region=us-east-1, ip=27.108.178.182, request_id=wf3mivl5mjqg2xyr, trace_id=y54h4vl06viki10hbewbdawo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:51:02 | WARN | worker | Disk usage above 80% disk=93% (env=prod, region=me-south-1, ip=198.156.98.251, request_id=enxugg4yw1ykner6, trace_id=9ulenrp82e78fg4shlikg41o, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:51:10 | WARN | worker | Queue backlog growing size=5158 (env=staging, region=eu-west-1, ip=135.16.82.61, request_id=xnf5lyo582t5l408, trace_id=ru1umpshu381zlaa352rpsoa, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:51:17 | WARN | auth | Elevated error rate observed window_s=120 rate=3.0% (env=staging, region=me-south-1, ip=202.234.175.187, request_id=suz3xw7eepga3n3i, trace_id=6lbate88aqa3cjlu5u6svhac, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:51:50 | WARN | email | Rate limit nearing threshold remaining=27 (env=prod, region=me-south-1, ip=4.126.114.122, request_id=x2sdnimcobrbhvfj, trace_id=0eez7ywcxmo7ljfzlng3wn8k, ua="PostmanRuntime/7.36.0")
2026-02-01 16:51:53 | WARN | scheduler | Elevated error rate observed window_s=60 rate=14.9% (env=prod, region=us-east-1, ip=182.101.56.166, request_id=etc53z2nintvg2ob, trace_id=7q1ecglffpxccijp04flzp5w, ua="PostmanRuntime/7.36.0")
2026-02-01 16:52:00 | WARN | notifications | Temporary network jitter detected rtt_ms=687 (env=prod, region=me-south-1, ip=125.6.204.110, request_id=p3axmu18g925uwxs, trace_id=f57j7s2eo6cspuea893yy2ys, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:52:01 | WARN | scheduler | Rate limit nearing threshold remaining=12 (env=prod, region=us-east-1, ip=172.145.18.21, request_id=uc5qebkc3xpqkdu1, trace_id=kgv21j8epmnmcucer152z9du, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:52:02 | WARN | orders | Elevated error rate observed window_s=60 rate=12.3% (env=dev, region=eu-west-1, ip=239.193.151.80, request_id=lbkqxwnsciuq1t5a, trace_id=9sz7krrphzkwkzwuntfnk8xo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:52:07 | WARN | db | Elevated error rate observed window_s=60 rate=11.5% (env=dev, region=ap-southeast-1, ip=71.101.41.118, request_id=jyk7m17j2scgwi2k, trace_id=716ewwhh9zc663xvpy30di64, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:52:08 | WARN | billing | Rate limit nearing threshold remaining=14 (env=staging, region=eu-west-1, ip=127.240.22.114, request_id=tzs9cclo30vw9akz, trace_id=vg4l0tisimzgc5ahftlbwy0e, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:52:14 | WARN | inventory | Disk usage above 80% disk=89% (env=prod, region=us-east-1, ip=3.207.61.228, request_id=hablka8bounqdg6p, trace_id=8fxtge9zbo0ahec4e8rdobwu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:52:19 | WARN | cdn | Temporary network jitter detected rtt_ms=861 (env=prod, region=eu-west-1, ip=245.154.118.243, request_id=t8yw7zq1unimav7u, trace_id=0sqnbaiqm1paiaiprv7d14ba, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:52:28 | WARN | gateway | High memory usage warning mem=75% (env=dev, region=ap-southeast-1, ip=172.73.174.94, request_id=jqjjr7ih9fl0kul5, trace_id=9mwxnesp5f41f3pey9mj8q8d, ua="PostmanRuntime/7.36.0")
2026-02-01 16:52:30 | WARN | email | Circuit breaker half-open dependency=redis (env=prod, region=eu-west-1, ip=175.117.32.32, request_id=xmtzm5mx2lh78pzu, trace_id=2ojqhmvyicmo92e4dbti126e, ua="curl/8.4.0")
2026-02-01 16:53:11 | WARN | worker | Payment provider latency high (167ms) (env=prod, region=eu-west-1, ip=51.15.245.39, request_id=f9dp01488byswfh2, trace_id=c1do3iy11mmrikpfh6uekdbo, ua="curl/8.4.0")
2026-02-01 16:53:14 | WARN | search | Disk usage above 80% disk=88% (env=dev, region=eu-west-1, ip=121.238.188.158, request_id=ouym0l3cxty8iuit, trace_id=5rq7617wqv9qo76e236b2pkg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:53:18 | WARN | cdn | Queue backlog growing size=3511 (env=prod, region=us-east-1, ip=70.9.90.190, request_id=dv1e5mjkpkdjee8a, trace_id=2p8sttrulndliy2eqz7ok86k, ua="PostmanRuntime/7.36.0")
2026-02-01 16:53:23 | WARN | gateway | Payment provider latency high (1402ms) (env=dev, region=eu-west-1, ip=112.31.95.70, request_id=oq3nnjgsjdfuh7eb, trace_id=ci9xlmgg0lv4mh0kzvr79ygo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:53:38 | WARN | gateway | Disk usage above 80% disk=91% (env=staging, region=ap-southeast-1, ip=21.110.103.164, request_id=hz9hzptnasy1vg33, trace_id=0uf8mlan9gw692uis69evplt, ua="PostmanRuntime/7.36.0")
2026-02-01 16:53:43 | WARN | inventory | Retrying request to upstream service attempt=2 (env=dev, region=eu-west-1, ip=133.224.152.34, request_id=a4tz2uy4iqhx7o8h, trace_id=5fxtekmumt4q1mitiucx9fjm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:53:44 | WARN | inventory | High memory usage warning mem=97% (env=prod, region=ap-southeast-1, ip=124.147.84.74, request_id=2ln173ape93cylkg, trace_id=splow9ymz3v6tgv0yut6wfif, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:53:48 | WARN | storage | Temporary network jitter detected rtt_ms=228 (env=prod, region=me-south-1, ip=120.45.250.54, request_id=up9jqgdgx2fjnvak, trace_id=3bylrabhq3lyg33ns1e31tf7, ua="curl/8.4.0")
2026-02-01 16:53:52 | WARN | cache | Disk usage above 80% disk=99% (env=staging, region=me-south-1, ip=47.45.218.225, request_id=ot44bbs8jhqk6d6x, trace_id=rid4oibpsx1ukvdeur0casou, ua="curl/8.4.0")
2026-02-01 16:53:53 | WARN | db | Disk usage above 80% disk=85% (env=prod, region=us-east-1, ip=106.228.59.160, request_id=6ruqpmuddtc8ybw7, trace_id=3yiobl9bc2lu8jd2jetfh0lk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:53:55 | WARN | analytics | Queue backlog growing size=3356 (env=staging, region=me-south-1, ip=179.71.94.100, request_id=m3yxie8zbk1l09va, trace_id=0d7l7e7txh2r29hnkilysxhs, ua="PostmanRuntime/7.36.0")
2026-02-01 16:54:05 | WARN | inventory | Payment provider latency high (972ms) (env=prod, region=ap-southeast-1, ip=25.241.199.171, request_id=xs33hdw5c4ohq5hs, trace_id=qjaopnncy4y4ffecoql2t2qc, ua="curl/8.4.0")
2026-02-01 16:54:08 | WARN | gateway | Temporary network jitter detected rtt_ms=273 (env=prod, region=ap-southeast-1, ip=153.147.26.8, request_id=eoqefkk9yz1zqmbz, trace_id=fm9k32114w6rjaabhz0mmtd1, ua="PostmanRuntime/7.36.0")
2026-02-01 16:54:10 | WARN | cache | Payment provider latency high (2233ms) (env=prod, region=eu-west-1, ip=175.147.110.252, request_id=xa172ddms5fwuesj, trace_id=zjq28icxs6wrwqjgz5m6vjk7, ua="curl/8.4.0")
2026-02-01 16:54:12 | WARN | cache | Rate limit nearing threshold remaining=8 (env=prod, region=us-east-1, ip=88.157.1.198, request_id=3o8ifis4obp8u5u0, trace_id=d067tvmmy0pzel87o9vq4bdm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:54:14 | WARN | search | Queue backlog growing size=2793 (env=prod, region=us-east-1, ip=177.119.90.165, request_id=54c16cjq05gq6vt1, trace_id=19s2sbylld3yovvlcvsxjiml, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:54:17 | WARN | payments | Payment provider latency high (2400ms) (env=prod, region=us-east-1, ip=148.51.49.227, request_id=956n5i8m8uptvbs6, trace_id=rcaiax999cjnfgfefnbwv0d6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:54:18 | WARN | gateway | Rate limit nearing threshold remaining=0 (env=prod, region=me-south-1, ip=101.74.23.175, request_id=dpz7jqn0stiloeyo, trace_id=imybtc03635m8bzzsfo1682b, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:54:22 | WARN | scheduler | Temporary network jitter detected rtt_ms=721 (env=dev, region=ap-southeast-1, ip=19.5.84.179, request_id=8ns91ciqxyvs3zop, trace_id=rr86608k1qadlmq500tk0bl9, ua="curl/8.4.0")
2026-02-01 16:54:24 | WARN | payments | Elevated error rate observed window_s=60 rate=4.5% (env=prod, region=us-east-1, ip=186.210.236.112, request_id=5timer1989jlxtk9, trace_id=pipdo9rdv1d87yd5dr0mys06, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:54:28 | WARN | auth | Payment provider latency high (2299ms) (env=staging, region=us-east-1, ip=84.135.183.207, request_id=sm6ew1s310hg0tgu, trace_id=4z8avtrk33po2aj5dq3flj3s, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:54:31 | WARN | notifications | Retrying request to upstream service attempt=3 (env=dev, region=us-east-1, ip=79.101.185.21, request_id=iqh7h6dzcpvet1p1, trace_id=tug68u83z0mxvryd91ahpo89, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:54:40 | WARN | orders | Rate limit nearing threshold remaining=19 (env=prod, region=ap-southeast-1, ip=181.133.138.241, request_id=guw75a9dq2jwrvpp, trace_id=y3cbwpgh37f4lf51079k1bop, ua="curl/8.4.0")
2026-02-01 16:54:41 | WARN | scheduler | High memory usage warning mem=74% (env=prod, region=ap-southeast-1, ip=166.241.213.116, request_id=gsobnlqlr12b9tbl, trace_id=7eisbslfxd6h65n4djg7z1ms, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:54:43 | WARN | gateway | Temporary network jitter detected rtt_ms=193 (env=prod, region=ap-southeast-1, ip=39.124.112.80, request_id=bjjpnz9j5doery0t, trace_id=ku1bq39fdkemj95letsl7933, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:54:44 | WARN | storage | Retrying request to upstream service attempt=5 (env=dev, region=eu-west-1, ip=30.245.190.38, request_id=e4ytzablnfxh8kg5, trace_id=ct83jb9y47hxl5lcopqacw80, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:54:53 | WARN | gateway | Rate limit nearing threshold remaining=19 (env=prod, region=eu-west-1, ip=214.19.162.190, request_id=c5av7zybhkysiv5v, trace_id=difmdztinr7b9kiqk3c5s131, ua="curl/8.4.0")
2026-02-01 16:54:56 | WARN | notifications | Disk usage above 80% disk=84% (env=staging, region=eu-west-1, ip=125.146.76.11, request_id=tkvt232plly2szwa, trace_id=z29q598herkfr7aqlluj1nut, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:55:08 | WARN | storage | Payment provider latency high (918ms) (env=dev, region=us-east-1, ip=249.19.238.212, request_id=oxoh7fdjsevdh3dz, trace_id=2ov8psp2r2f9rszf1kbbsjx2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
